Optimizer,objfname,ExecutionTime,Error,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100
HHO,F1,0.05550789833068848,1.4969651231219664e-20,10421.358766965952,3203.3285742009516,1541.3651678603524,77.84460032572912,77.84460032572912,21.907528334316567,7.590876080064325,1.0398039209354495,0.5872161650039918,0.025672773277257997,0.025672773277257997,0.015808459524511254,0.0013586774063317566,0.0007075096054653183,0.0007075096054653183,0.00036707034221897624,0.0002083722638125877,0.0002083722638125877,5.385934098911123e-05,3.4618989211325334e-05,3.4618989211325334e-05,3.4618989211325334e-05,3.4618989211325334e-05,3.4618989211325334e-05,1.7331831330453066e-05,1.5380118243765557e-05,1.5380118243765557e-05,1.5380118243765557e-05,1.5380118243765557e-05,1.5380118243765557e-05,1.5380118243765557e-05,1.5380118243765557e-05,1.5380118243765557e-05,1.0474824959779982e-05,1.0474824959779982e-05,1.0474824959779982e-05,9.906655221334654e-06,2.160909625758748e-06,6.191297715323758e-07,4.73026197281764e-08,4.73026197281764e-08,2.6679636946238597e-11,2.6679636946238597e-11,1.7708349333167826e-14,1.7708349333167826e-14,1.7708349333167826e-14,1.7708349333167826e-14,1.7708349333167826e-14,1.7708349333167826e-14,1.7708349333167826e-14,1.7708349333167826e-14,1.7708349333167826e-14,1.7708349333167826e-14,1.7708349333167826e-14,1.7708349333167826e-14,1.7708349333167826e-14,1.7708349333167826e-14,1.222450798568426e-14,4.0543849294052124e-15,4.0543849294052124e-15,1.8633478298308802e-15,8.652689104098081e-16,4.369684807192938e-17,4.369684807192938e-17,4.369684807192938e-17,3.159342726168583e-17,3.159342726168583e-17,1.2380433702213026e-17,1.2380433702213026e-17,8.3877980318738e-19,1.221612187457554e-19,1.221612187457554e-19,1.0689727312322122e-19,8.226246520063039e-20,4.972778053141804e-20,4.7417288678728384e-20,3.0812430203371384e-20,3.045182952999191e-20,3.0393270058649206e-20,3.0363213166657315e-20,3.035915546359172e-20,3.0341814999919856e-20,3.0301729011165844e-20,3.029027284496367e-20,3.028689696843112e-20,3.028042803083468e-20,2.985933458565499e-20,2.5617387470018025e-20,2.3095334453794408e-20,1.8532057975531583e-20,1.683816518201554e-20,1.5922007315084684e-20,1.5749377546690268e-20,1.556174237479307e-20,1.5254392111281834e-20,1.5020340378962572e-20,1.4987808005917082e-20,1.4975048285654133e-20,1.4970505400008528e-20,1.4969651231219664e-20
HHO,F1,0.05351758003234863,5.563464755236643e-17,9337.438105930643,2325.0837668503605,160.9616108795764,90.71151478109448,41.20146608630378,38.75017116287784,37.43371513136152,3.4627113958035056,3.396190729724495,0.012563469193108825,0.012563469193108825,0.012563469193108825,0.012563469193108825,0.012563469193108825,0.012563469193108825,0.005345621321029133,0.0006989252544151199,0.0006989252544151199,0.000518682570330191,0.000518682570330191,0.000518682570330191,0.000518682570330191,0.000518682570330191,0.000518682570330191,0.000518682570330191,0.000518682570330191,0.000518682570330191,0.00023342944674417733,6.4003195883727e-07,6.4003195883727e-07,6.4003195883727e-07,6.4003195883727e-07,6.4003195883727e-07,6.4003195883727e-07,6.4003195883727e-07,6.4003195883727e-07,4.0264992092100666e-07,3.968321355915989e-07,3.968321355915989e-07,3.968321355915989e-07,3.968321355915989e-07,3.968321355915989e-07,3.968321355915989e-07,3.968321355915989e-07,1.785483887124227e-07,1.6469971810668107e-07,3.2973660642159417e-10,3.2973660642159417e-10,3.0817700575468636e-10,3.0817700575468636e-10,3.0817700575468636e-10,1.9597946359314086e-10,1.9597946359314086e-10,7.181188699769e-11,2.2423240120143995e-11,2.2423240120143995e-11,1.978355532512035e-11,3.0429125825088777e-12,7.474772675736502e-13,7.474772675736502e-13,7.474772675736502e-13,7.474772675736502e-13,5.883606504251364e-13,4.84792258541697e-13,6.00368903529684e-14,6.00368903529684e-14,3.593303734419061e-14,2.5453746882793194e-14,2.5139225214647265e-14,2.368050130780429e-14,2.3188310783241538e-14,1.4352371690418996e-14,8.565629179746545e-15,4.132579288259683e-15,2.9182269089652124e-15,3.295489157986095e-16,3.295489157986095e-16,2.3051966528181544e-16,2.1892742885117773e-16,1.879140905299601e-16,1.570118181389201e-16,1.4757067083617543e-16,1.4641007876497005e-16,1.4599928011851155e-16,1.457194248025108e-16,1.307395724729796e-16,8.469589698043301e-17,7.475672138039875e-17,6.500088740141085e-17,6.279798403428999e-17,6.220921174485577e-17,5.867453799129876e-17,5.678428736939784e-17,5.629047165086323e-17,5.575426279334641e-17,5.56923700554928e-17,5.56573392907233e-17,5.56378977088715e-17,5.563718487945238e-17,5.563464755236643e-17
HHO,F1,0.051015615463256836,4.71377789720272e-16,23069.391884400327,5544.5029368450505,4457.813296997006,601.5210369627247,350.31589203822875,128.18361150886733,53.997812972739816,16.051296437018017,0.27019644871360765,0.11012523674642055,0.11012523674642055,0.11012523674642055,0.11012523674642055,0.11012523674642055,0.11012523674642055,0.01424132403193377,0.01424132403193377,0.003018229318815547,0.0008272601500163795,0.0008272601500163795,0.0008272601500163795,0.0005735547895224327,0.0005735547895224327,0.0005735547895224327,0.0005735547895224327,0.0005735547895224327,0.0005735547895224327,0.00043223808832873126,0.00043223808832873126,0.0002848985822278571,0.0002848985822278571,9.674840702042498e-05,7.099769768450964e-06,6.764308474515479e-06,8.212439369326317e-07,5.620049445388049e-07,1.5161170278596462e-07,1.5161170278596462e-07,1.5161170278596462e-07,1.5161170278596462e-07,9.526016748711525e-08,9.526016748711525e-08,9.526016748711525e-08,9.526016748711525e-08,9.526016748711525e-08,9.526016748711525e-08,9.526016748711525e-08,9.526016748711525e-08,9.526016748711525e-08,9.526016748711525e-08,9.526016748711525e-08,9.517066022620242e-08,8.345219212468322e-08,8.345219212468322e-08,9.807298804711309e-09,9.807298804711309e-09,4.242782788103193e-09,1.4059648554471922e-09,7.191499513845717e-10,2.083720599078521e-10,1.7069692549644808e-10,1.6116717361376182e-10,4.717927764899908e-12,2.360369280465084e-13,2.360369280465084e-13,2.2279699287749068e-13,4.048329123420326e-14,1.156319506232575e-14,3.677050627886853e-15,3.677050627886853e-15,1.9504364770624816e-15,1.845359773326504e-15,1.828856538111951e-15,1.7452314590866348e-15,1.574604515216397e-15,1.5408316231008266e-15,1.4935022206972072e-15,1.4888631098223167e-15,1.448691650168034e-15,1.2793316480117265e-15,9.806055928606402e-16,6.858156899302831e-16,6.002245657592916e-16,5.776648629620441e-16,5.738551852618832e-16,5.688419544477604e-16,5.63626937411506e-16,5.508337961813046e-16,5.236841898857737e-16,5.149421530642678e-16,4.988622541611716e-16,4.869969578975955e-16,4.793098454527447e-16,4.77186696806406e-16,4.756851895987162e-16,4.742930381713424e-16,4.739641489655694e-16,4.719926045228508e-16,4.717493826911522e-16,4.71377789720272e-16
HHO,F1,0.052999019622802734,2.3658567029625133e-22,21081.958234275433,2050.5768861526935,13.647713512669155,6.434341957581333,4.082097440160913,1.4338882813089673,0.7834945591608674,0.7834945591608674,0.37832446107507833,0.37832446107507833,0.04686317850343002,0.031775133057933835,0.030670522110247688,0.009855238778791998,0.009855238778791998,0.0036806325173120995,0.0009744414784914089,0.00018919548203056755,0.00018919548203056755,0.00018919548203056755,0.00018919548203056755,0.00018919548203056755,0.00018919548203056755,0.00018919548203056755,0.00018919548203056755,0.00018919548203056755,0.00018919548203056755,0.00018919548203056755,0.00018919548203056755,0.00018919548203056755,0.00018869083242097095,0.00018869083242097095,0.00018869083242097095,0.00018869083242097095,0.00018869083242097095,0.00018869083242097095,0.00018869083242097095,0.00014697004307101768,4.316386104956405e-05,4.316386104956405e-05,1.1203011011649147e-05,1.1203011011649147e-05,1.0572234680492732e-05,1.0572234680492732e-05,1.478386676067348e-06,7.207096988481085e-07,1.1407533960730178e-08,5.528133522646747e-10,2.1088337104993918e-10,2.1088337104993918e-10,2.1088337104993918e-10,4.008853125584093e-11,1.3533681600051526e-11,1.3533681600051526e-11,1.3533681600051526e-11,1.3533681600051526e-11,4.039149507904381e-13,4.039149507904381e-13,4.039149507904381e-13,4.039149507904381e-13,3.7774981101998e-13,3.478247703927727e-14,3.478247703927727e-14,3.070002742842166e-14,3.0072694438141815e-14,5.770353382273013e-18,4.002260380836435e-19,4.002260380836435e-19,4.002260380836435e-19,4.002260380836435e-19,4.002260380836435e-19,8.30172289847003e-21,8.30172289847003e-21,8.30172289847003e-21,8.30172289847003e-21,3.2925396693544988e-21,9.542499773271835e-22,5.798051518233136e-22,5.739861362139889e-22,5.048755542987165e-22,4.793184564738817e-22,4.674812852411724e-22,4.34534278889316e-22,3.7238170881165137e-22,3.6145683810349037e-22,3.4787452645097804e-22,3.405006001072053e-22,3.316493790285463e-22,2.763773550714677e-22,2.5540945814501414e-22,2.5074350657084547e-22,2.455169364851329e-22,2.402220070589217e-22,2.377662730255129e-22,2.3726013264380197e-22,2.370882748481842e-22,2.367567726020687e-22,2.3668542817092284e-22,2.366052058889091e-22,2.3658567029625133e-22
HHO,F1,0.05700063705444336,5.11640052876368e-22,26382.02680163386,8205.29056105191,773.52985012127,404.41642519731096,241.08403781626689,0.8669779559864945,0.8669779559864945,0.5600106465876683,0.5537749360141321,0.5187385155260194,0.18279742865787807,0.159957871280201,0.0966741230294103,0.0966741230294103,0.0966741230294103,0.025835808014617035,0.002848799093642347,0.0015920001936882754,0.0015906252834433801,0.0015906252834433801,0.0015906252834433801,0.0002631467005057259,0.0002631467005057259,0.0002631467005057259,0.0002631467005057259,0.0002631467005057259,0.0002631467005057259,0.0002631467005057259,0.0002446007763360304,0.00022234405323342965,0.00022234405323342965,7.916740088285207e-05,2.2183119325982825e-05,2.2183119325982825e-05,2.2183119325982825e-05,1.2010432452039468e-05,1.2010432452039468e-05,9.2675861359084e-06,6.372337689640668e-07,6.372337689640668e-07,6.372337689640668e-07,1.0884641530365128e-07,1.0884641530365128e-07,4.7902558245305314e-08,3.818838061449577e-09,3.818838061449577e-09,3.818838061449577e-09,2.5774848662252055e-10,2.5774848662252055e-10,2.5774848662252055e-10,6.355384595676921e-11,5.939567391930097e-13,5.939567391930097e-13,5.939567391930097e-13,1.876066832907091e-13,6.849334723822982e-14,4.061195031243028e-14,7.244351038554417e-15,4.037094019443488e-15,2.286841176942388e-16,3.600727336947641e-17,3.1319903175302e-17,4.494945394808971e-18,4.494945394808971e-18,4.494945394808971e-18,4.494945394808971e-18,4.494945394808971e-18,4.4871123739844284e-20,4.4871123739844284e-20,3.5336866809475764e-20,1.9151797876133626e-20,3.039582459816706e-21,2.1917681739382726e-21,1.5576954676283011e-21,1.0498772610564072e-21,8.174227304428816e-22,8.174227304428816e-22,8.057735349290139e-22,8.057735349290139e-22,7.776741670172665e-22,7.323172740344766e-22,7.297334438553237e-22,7.1632394332440705e-22,7.1034569565636745e-22,7.103385988925778e-22,7.074978872186658e-22,7.052083749656774e-22,7.033032921473e-22,6.766120461352754e-22,5.465511968986791e-22,5.296048649329971e-22,5.2058601353349075e-22,5.13521686247404e-22,5.127963538189495e-22,5.127046058786393e-22,5.126165052036979e-22,5.125560064156207e-22,5.121828501036474e-22,5.118432713312626e-22,5.11640052876368e-22
HHO,F1,0.04201388359069824,3.3371409557199016e-23,9342.40593911,3860.7985613249475,2994.5438798779737,619.4071227615287,55.53706510089342,29.03601143489622,4.769417953370275,2.1645609359654787,2.1645609359654787,1.9357558888803263,1.308760289579115,0.7225339750083662,0.4902262078882431,0.4902262078882431,0.18727875190074397,0.18727875190074397,0.18727875190074397,0.04740650903908733,0.04740650903908733,0.010084223241601442,0.004730569251743229,0.004730569251743229,0.004730569251743229,0.0022511836392738282,0.0022511836392738282,0.0022511836392738282,0.0022511836392738282,0.0022511836392738282,0.0022511836392738282,0.0022511836392738282,0.0022511836392738282,0.0022511836392738282,0.00013723739591791953,2.6504292019494976e-05,2.6504292019494976e-05,2.2256127869018816e-06,2.2256127869018816e-06,2.8790292834821046e-10,2.8790292834821046e-10,2.622576416360392e-11,2.622576416360392e-11,2.622576416360392e-11,7.423836072597973e-12,7.423836072597973e-12,1.1662757955183374e-12,1.1662757955183374e-12,1.1662757955183374e-12,7.059465304414853e-14,7.059465304414853e-14,7.059465304414853e-14,7.059465304414853e-14,7.059465304414853e-14,3.438527562932809e-14,3.438527562932809e-14,3.438527562932809e-14,3.438527562932809e-14,3.438527562932809e-14,1.5720554661525833e-14,1.5720554661525833e-14,1.5720554661525833e-14,1.2438347614883788e-14,6.1536247296898025e-15,6.134794976107677e-15,5.527961636105805e-15,5.169784684298133e-16,2.884381578686685e-17,2.7644499665403382e-17,3.4719300635668587e-19,7.342203863916249e-20,2.8872959512614764e-20,2.0937565394356306e-20,4.9506141785742854e-21,4.0338094505847915e-21,1.713248956285957e-21,6.803916072385393e-22,2.7737394409744684e-22,1.2429486845571173e-22,9.032697645948931e-23,6.847969917135721e-23,5.400882463699804e-23,4.8163181941339597e-23,4.1440971863176645e-23,3.9822536517340697e-23,3.917015763099052e-23,3.844301522790444e-23,3.742086718294194e-23,3.7016459788465555e-23,3.6902093366329523e-23,3.6793042560857814e-23,3.64419780611184e-23,3.611508089124346e-23,3.491905679251797e-23,3.417243634897414e-23,3.409097285214409e-23,3.371243727790281e-23,3.361953381311246e-23,3.356102949788887e-23,3.3453848067776696e-23,3.340172670541054e-23,3.3371409557199016e-23
HHO,F1,0.04750871658325195,4.291311122759652e-19,13075.782019580216,8970.386028618985,1095.0865088830458,231.9362675324568,34.391436097383625,18.346900769022756,1.6307176697857517,1.4434574802999174,1.0005749355261357,0.14302528344438334,0.14302528344438334,0.10478565386659311,0.09370650354941186,0.09370650354941186,0.09370650354941186,0.09370650354941186,3.442919096637347e-05,3.442919096637347e-05,3.4171704364395025e-05,3.4171704364395025e-05,4.609427254356292e-06,1.024068891520512e-06,8.619444928536617e-08,1.3461013790008627e-09,8.810822837939431e-10,8.810822837939431e-10,8.810822837939431e-10,8.810822837939431e-10,8.810822837939431e-10,8.810822837939431e-10,8.810822837939431e-10,8.810822837939431e-10,8.810822837939431e-10,8.810822837939431e-10,8.810822837939431e-10,8.810822837939431e-10,8.810822837939431e-10,8.810822837939431e-10,8.810822837939431e-10,8.810822837939431e-10,8.810822837939431e-10,8.810822837939431e-10,8.810822837939431e-10,8.810822837939431e-10,8.810822837939431e-10,8.810822837939431e-10,8.810822837939431e-10,8.810822837939431e-10,8.810822837939431e-10,2.6372111005013627e-10,2.6372111005013627e-10,2.6372111005013627e-10,2.6372111005013627e-10,8.144755225990256e-11,7.573071282039401e-11,7.573071282039401e-11,7.573071282039401e-11,7.573071282039401e-11,3.898282270898049e-11,3.898282270898049e-11,2.2409101745248188e-12,4.370132215944955e-14,4.370132215944955e-14,4.370132215944955e-14,1.3277234723450311e-14,2.0221676404456728e-15,8.842816089138763e-17,8.842816089138763e-17,2.024733873209893e-17,2.024733873209893e-17,2.024733873209893e-17,1.7411029107636506e-17,5.922030962996882e-18,2.1133944494941464e-18,1.6634128703028506e-18,1.2484929625012452e-18,9.924221120511464e-19,8.363955282944038e-19,7.9001193594936e-19,7.202014826920067e-19,6.477867326372747e-19,6.016139124515814e-19,4.953806731227535e-19,4.777020847611025e-19,4.630687685485303e-19,4.5225541033856395e-19,4.496614354565076e-19,4.489396862705364e-19,4.47854070679283e-19,4.452265467383996e-19,4.445360731334005e-19,4.439334293137984e-19,4.430969348930845e-19,4.413508046123155e-19,4.371087589084237e-19,4.3234873384857885e-19,4.3137129350321773e-19,4.3038321799928257e-19,4.2989608835141533e-19,4.291311122759652e-19
HHO,F1,0.05103445053100586,1.1054880867485476e-15,32384.701579086188,7066.68718958749,1296.7918393511834,826.0432682306931,669.1333719492897,284.96314460892125,56.51788535363247,21.89335635022909,15.711551295054452,0.8181111197178281,0.7413064189510371,0.0948164636658833,0.0948164636658833,0.0948164636658833,0.06968887361956493,0.03096400335602439,0.03096400335602439,0.03096400335602439,0.007990119332318931,0.007990119332318931,0.007990119332318931,0.005617322521417759,0.005617322521417759,0.005617322521417759,0.00047066312238877117,0.00047066312238877117,5.470952759710419e-05,5.470952759710419e-05,3.8339424332468834e-05,3.8339424332468834e-05,3.8339424332468834e-05,3.8339424332468834e-05,3.8339424332468834e-05,7.68181714243144e-06,8.843020301224432e-08,8.798666544966624e-08,8.798666544966624e-08,8.798666544966624e-08,8.798666544966624e-08,8.798666544966624e-08,8.798666544966624e-08,8.798666544966624e-08,8.798666544966624e-08,7.137886152669187e-08,7.137886152669187e-08,6.798041818242615e-08,6.798041818242615e-08,4.1508856019356104e-08,2.1195400152358487e-08,6.622379889605223e-09,6.622379889605223e-09,6.622379889605223e-09,6.622379889605223e-09,6.622379889605223e-09,6.622379889605223e-09,6.622379889605223e-09,3.867587730666792e-09,3.719440388226767e-09,7.273059263739264e-11,7.273059263739264e-11,6.085244670401545e-11,6.085244670401545e-11,7.497176277130774e-12,6.746674547755853e-12,5.131329857895041e-12,1.7269834236650496e-12,6.043312712045149e-13,4.121112079927115e-13,5.636263612141517e-14,1.8804572252538426e-14,6.796215548696656e-15,4.8148913362400556e-15,3.1092893529862217e-15,3.1092893529862217e-15,2.538363750898502e-15,2.3909569898988833e-15,2.360256810050191e-15,2.290980800406341e-15,2.2840267791736634e-15,2.224122623802252e-15,1.8780773838300384e-15,1.3496795389128563e-15,1.2209622760092834e-15,1.1743709995988325e-15,1.1627895039945638e-15,1.150243663952848e-15,1.1432935417522851e-15,1.1421365946074674e-15,1.1405672222469234e-15,1.1386082610402106e-15,1.1334272485809882e-15,1.1269621188399756e-15,1.1203293373612604e-15,1.1181086100825409e-15,1.1169043607301545e-15,1.1082513533502587e-15,1.1061380108780452e-15,1.105781980751208e-15,1.105766733980185e-15,1.1054880867485476e-15
HHO,F1,0.05751681327819824,4.977906746593173e-22,16968.055244325576,7169.264085970928,1460.153507473678,935.8382763037007,52.51393451173249,18.04377539554628,3.5579899790479943,2.1108712386209265,0.5610008322781073,0.5610008322781073,0.3449250989692487,0.13592789290797844,0.08010696477444945,0.08010696477444945,0.009978600397443504,0.009978600397443504,0.009978600397443504,0.009978600397443504,0.009978600397443504,0.009978600397443504,0.009978600397443504,0.007804104713505671,0.005482017457544154,0.003004652840467286,0.0019229804007058345,0.0002569190161269834,5.0819088511507425e-05,5.0819088511507425e-05,5.0819088511507425e-05,5.0819088511507425e-05,4.515707491987589e-05,4.515707491987589e-05,4.515707491987589e-05,2.012461388448774e-05,1.619365370361127e-05,6.619044999800665e-06,6.619044999800665e-06,7.781393212097558e-07,6.656726380590529e-07,3.065463490334791e-08,3.065463490334791e-08,2.261521369702545e-08,5.662624332665728e-09,5.662624332665728e-09,5.662624332665728e-09,2.8484310106692865e-10,1.4958633693643507e-13,1.4958633693643507e-13,3.851883686529893e-14,3.851883686529893e-14,3.851883686529893e-14,3.851883686529893e-14,3.717288282204048e-14,1.3083528182516007e-14,1.3083528182516007e-14,1.3083528182516007e-14,1.3083528182516007e-14,1.3083528182516007e-14,1.3083528182516007e-14,3.3808795434046506e-15,4.411581886734428e-16,4.411581886734428e-16,1.514385189619949e-16,8.530073166818549e-17,2.2250039063533072e-17,1.325399349525878e-18,1.325399349525878e-18,1.325399349525878e-18,1.325399349525878e-18,1.325399349525878e-18,1.2672453663626334e-18,1.4447494160498942e-19,1.3962297292228077e-20,3.537559755658424e-21,3.537559755658424e-21,1.5741437982076811e-21,1.0330698987238708e-21,6.71934840415563e-22,6.71934840415563e-22,6.716640497237904e-22,6.363688597989944e-22,6.2490151833218095e-22,6.18143526611428e-22,6.155867734008321e-22,6.130621876826193e-22,6.078068759327284e-22,6.073989742456037e-22,6.059889761959555e-22,6.049216822889765e-22,6.046398090399917e-22,6.044060962290813e-22,6.039723007983968e-22,6.039599513698838e-22,6.038531128936242e-22,6.036574851722967e-22,6.035539270630112e-22,5.569073436138197e-22,5.097296378839907e-22,5.032079531381599e-22,4.977906746593173e-22
HHO,F1,0.05801534652709961,9.790526358125783e-19,34962.41637709361,2934.4310153051383,2047.958917850646,161.05409962623548,14.241355403236522,4.14515511730527,0.7300654268501051,0.5268744347712865,0.28312164539060275,0.18301949065971698,0.18301949065971698,0.006062737364689004,0.0033787374156936862,0.0003767492441503658,0.0003767492441503658,0.0003767492441503658,0.0003767492441503658,0.0002309402884419915,7.074967017169312e-06,7.074967017169312e-06,7.074967017169312e-06,7.074967017169312e-06,7.41524468168679e-07,7.41524468168679e-07,7.41524468168679e-07,7.41524468168679e-07,7.41524468168679e-07,7.41524468168679e-07,7.41524468168679e-07,1.054398522033085e-07,1.054398522033085e-07,2.2490549906643772e-08,2.2490549906643772e-08,2.2490549906643772e-08,2.2490549906643772e-08,2.2490549906643772e-08,2.2490549906643772e-08,2.2490549906643772e-08,2.2490549906643772e-08,2.2490549906643772e-08,2.2490549906643772e-08,2.2490549906643772e-08,2.2490549906643772e-08,2.2490549906643772e-08,2.2490549906643772e-08,2.2490549906643772e-08,2.2490549906643772e-08,2.2490549906643772e-08,2.2490549906643772e-08,2.2490549906643772e-08,2.2490549906643772e-08,2.1989186815072557e-08,2.1989186815072557e-08,4.710591806230581e-09,1.8887286231313046e-09,1.8887286231313046e-09,3.789450368113431e-10,2.2282493514071384e-11,1.2260325915484343e-11,8.643929169671307e-12,2.9210953908382877e-13,2.2818264392937594e-14,4.676224559435227e-15,4.676224559435227e-15,4.676224559435227e-15,7.430509478077155e-16,1.7303561640695635e-16,1.7303561640695635e-16,5.364963276013223e-17,5.364963276013223e-17,5.364963276013223e-17,5.338610990937088e-17,2.6685807236897512e-18,2.3876390422046348e-18,2.3876390422046348e-18,2.3116633624255654e-18,1.75065158922913e-18,1.5976780192177153e-18,1.549770435314898e-18,1.5170047905732868e-18,1.4942009281171895e-18,1.4656045071610191e-18,1.4193266597251231e-18,1.4171129293133093e-18,1.4122493131097976e-18,1.2379051132131649e-18,1.1739733375085675e-18,1.1626111819282035e-18,1.1556605953906125e-18,1.151962880180896e-18,1.1202867039097152e-18,1.1154142364715567e-18,1.1123828209114146e-18,1.107712446117538e-18,1.107196086999486e-18,1.106780816123259e-18,1.060893728078538e-18,1.0173912971822874e-18,9.902910950581362e-19,9.790526358125783e-19
